SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
675709732,00099M07:16:06.969,0099 07:12:41,3.07,,,,141.90,,2.96,,,,146.90,,1,1,1
675709732.5,00099M07:16:07.455,0099 07:12:42,3.01,,,,141.90,,2.53,,,,146.90,,1,1,1
675709733,00099M07:16:07.942,0099 07:12:42,3.17,,,,141.90,,3.27,,,,146.90,,1,1,1
675709733.5,00099M07:16:08.429,0099 07:12:43,2.77,,,,141.90,,2.98,,,,146.90,,1,1,1
675709741,00099M07:16:15.728,0099 07:12:50,2.63,,,,141.90,,2.78,,,,146.90,,1,1,1
675709741.5,00099M07:16:16.215,0099 07:12:50,2.47,,,,141.90,,2.58,,,,146.90,,1,1,1
675709742,00099M07:16:16.701,0099 07:12:51,2.47,,,,141.90,,2.58,,,,146.90,,1,1,1
675709742.5,00099M07:16:17.188,0099 07:12:51,2.48,,,,141.90,,2.74,,,,146.90,,1,1,1
675709743,00099M07:16:17.675,0099 07:12:52,2.71,,,,141.90,,,,,,,,1,0,1
675709750,00099M07:16:24.487,0099 07:12:59,,,,,,,2.45,,,,146.90,,1,1,1
675709750.5,00099M07:16:24.974,0099 07:12:59,2.23,,,,141.90,,2.39,,,,146.90,,1,1,1
675709751,00099M07:16:25.461,0099 07:13:00,2.34,,,,141.90,,2.39,,,,146.90,,1,1,1
675709751.5,00099M07:16:25.947,0099 07:13:00,2.29,,,,141.90,,2.39,,,,146.90,,1,1,1
675709752,00099M07:16:26.434,0099 07:13:01,2.24,,,,141.90,,2.50,,,,146.90,,1,1,1
675709752.5,00099M07:16:26.920,0099 07:13:01,2.23,,,,141.90,,2.54,,,,146.90,,1,1,1
675709753,00099M07:16:27.407,0099 07:13:02,2.02,,,,141.90,,2.33,,,,146.90,,1,1,1
675709753.5,00099M07:16:27.894,0099 07:13:02,2.17,,,,141.90,,2.33,,,,146.90,,1,1,1
675709754,00099M07:16:28.380,0099 07:13:03,2.12,,,,141.90,,2.48,,,,146.90,,1,1,1
675709754.5,00099M07:16:28.867,0099 07:13:03,2.27,,,,141.90,,2.53,,,,146.90,,1,1,1
675709755,00099M07:16:29.354,0099 07:13:04,2.43,,,,141.90,,2.38,,,,146.90,,1,1,1
675709755.5,00099M07:16:29.840,0099 07:13:04,2.27,,,,141.90,,2.43,,,,146.90,,1,1,1
675709756,00099M07:16:30.327,0099 07:13:05,2.38,,,,141.90,,2.58,,,,146.90,,1,1,1
675709756.5,00099M07:16:30.813,0099 07:13:05,2.54,,,,141.90,,2.38,,,,146.90,,1,1,1
675709757,00099M07:16:31.300,0099 07:13:06,2.48,,,,141.90,,2.64,,,,146.90,,1,1,1
675709757.5,00099M07:16:31.787,0099 07:13:06,2.43,,,,141.90,,2.59,,,,146.90,,1,1,1
675709758,00099M07:16:32.273,0099 07:13:07,2.63,,,,141.90,,2.43,,,,146.90,,1,1,1
675709758.5,00099M07:16:32.760,0099 07:13:07,2.54,,,,141.90,,2.34,,,,146.90,,1,1,1
675709759,00099M07:16:33.247,0099 07:13:08,2.75,,,,141.90,,2.70,,,,146.90,,1,1,1
675709759.5,00099M07:16:33.733,0099 07:13:08,2.72,,,,141.90,,2.46,,,,146.90,,1,1,1
675709760,00099M07:16:34.220,0099 07:13:09,2.25,,,,141.90,,2.36,,,,146.90,,1,1,1
675709760.5,00099M07:16:34.706,0099 07:13:09,2.93,,,,141.90,,2.67,,,,146.90,,1,1,1
675709761,00099M07:16:35.193,0099 07:13:09,2.57,,,,141.90,,2.67,,,,146.90,,1,1,1
675709761.5,00099M07:16:35.680,0099 07:13:10,2.98,,,,141.90,,3.14,,,,146.90,,1,1,1
675709762,00099M07:16:36.166,0099 07:13:10,3.38,,,,141.90,,3.33,,,,146.90,,1,1,1
675709762.5,00099M07:16:36.653,0099 07:13:11,3.22,,,,141.90,,3.42,,,,146.90,,1,1,1
675709763,00099M07:16:37.140,0099 07:13:11,3.05,,,,141.90,,3.21,,,,146.90,,1,1,1
675709763.5,00099M07:16:37.626,0099 07:13:12,3.01,,,,141.90,,3.16,,,,146.90,,1,1,1
675709764,00099M07:16:38.113,0099 07:13:12,3.41,,,,141.90,,3.41,,,,146.90,,1,1,1
675709764.5,00099M07:16:38.599,0099 07:13:13,3.47,,,,141.90,,3.62,,,,146.90,,1,1,1
675709765,00099M07:16:39.086,0099 07:13:13,2.99,,,,141.90,,3.45,,,,146.90,,1,1,1
675709765.5,00099M07:16:39.573,0099 07:13:14,2.89,,,,141.90,,3.30,,,,146.90,,1,1,1
675709766,00099M07:16:40.059,0099 07:13:14,2.89,,,,141.90,,3.25,,,,146.90,,1,1,1
675709766.5,00099M07:16:40.546,0099 07:13:15,2.74,,,,141.90,,3.15,,,,146.90,,1,1,1
675709767,00099M07:16:41.033,0099 07:13:15,2.90,,,,141.90,,3.06,,,,146.90,,1,1,1
675709767.5,00099M07:16:41.519,0099 07:13:16,2.90,,,,141.90,,2.85,,,,146.90,,1,1,1
675709768,00099M07:16:42.006,0099 07:13:16,2.71,,,,141.90,,2.66,,,,146.90,,1,1,1
675709768.5,00099M07:16:42.493,0099 07:13:17,2.66,,,,141.90,,2.77,,,,146.90,,1,1,1
675709769,00099M07:16:42.979,0099 07:13:17,2.51,,,,141.90,,2.77,,,,146.90,,1,1,1
675709769.5,00099M07:16:43.466,0099 07:13:18,2.00,,,,141.90,,2.42,,,,146.90,,1,1,1
675709770,00099M07:16:43.952,0099 07:13:18,2.16,,,,141.90,,2.22,,,,146.90,,1,1,1
675709770.5,00099M07:16:44.439,0099 07:13:19,2.32,,,,141.90,,2.27,,,,146.90,,1,1,1
675709771,00099M07:16:44.926,0099 07:13:19,2.48,,,,141.90,,2.64,,,,146.90,,1,1,1
675709771.5,00099M07:16:45.412,0099 07:13:20,2.31,,,,141.90,,2.57,,,,146.90,,1,1,1
675709772,00099M07:16:45.899,0099 07:13:20,2.57,,,,141.90,,2.47,,,,146.90,,1,1,1
675709772.5,00099M07:16:46.386,0099 07:13:21,3.22,,,,141.90,,2.96,,,,146.90,,1,1,1
675709773,00099M07:16:46.872,0099 07:13:21,2.98,,,,141.90,,2.87,,,,146.90,,1,1,1
675709773.5,00099M07:16:47.359,0099 07:13:22,3.20,,,,141.90,,2.94,,,,146.90,,1,1,1
675709774,00099M07:16:47.845,0099 07:13:22,3.04,,,,141.90,,3.19,,,,146.90,,1,1,1
675709774.5,00099M07:16:48.332,0099 07:13:23,3.25,,,,141.90,,3.09,,,,146.90,,1,1,1
675709775,00099M07:16:48.819,0099 07:13:23,3.26,,,,141.90,,3.10,,,,146.90,,1,1,1
675709775.5,00099M07:16:49.305,0099 07:13:24,2.93,,,,141.90,,3.04,,,,146.90,,1,1,1
675709776,00099M07:16:49.792,0099 07:13:24,3.46,,,,141.90,,3.20,,,,146.90,,1,1,1
675709776.5,00099M07:16:50.279,0099 07:13:25,3.35,,,,141.90,,3.19,,,,146.90,,1,1,1
675709777,00099M07:16:50.765,0099 07:13:25,3.56,,,,141.90,,3.51,,,,146.90,,1,1,1
675709777.5,00099M07:16:51.252,0099 07:13:26,3.81,,,,141.90,,3.81,,,,146.90,,1,1,1
675709778,00099M07:16:51.738,0099 07:13:26,3.54,,,,141.90,,3.59,,,,146.90,,1,1,1
675709778.5,00099M07:16:52.225,0099 07:13:27,3.23,,,,141.90,,3.60,,,,146.90,,1,1,1
675709779,00099M07:16:52.712,0099 07:13:27,3.50,,,,141.90,,3.29,,,,146.90,,1,1,1
675709779.5,00099M07:16:53.198,0099 07:13:27,3.51,,,,141.90,,3.61,,,,146.90,,1,1,1
675709780,00099M07:16:53.685,0099 07:13:28,3.40,,,,141.90,,3.50,,,,146.90,,1,1,1
675709780.5,00099M07:16:54.172,0099 07:13:28,3.21,,,,141.90,,3.11,,,,146.90,,1,1,1
675709781,00099M07:16:54.658,0099 07:13:29,2.85,,,,141.90,,2.95,,,,146.90,,1,1,1
675709781.5,00099M07:16:55.145,0099 07:13:29,3.02,,,,141.90,,2.97,,,,146.90,,1,1,1
675709782,00099M07:16:55.631,0099 07:13:30,2.82,,,,141.90,,2.98,,,,146.90,,1,1,1
675709782.5,00099M07:16:56.118,0099 07:13:30,2.77,,,,141.90,,3.03,,,,146.90,,1,1,1
675709783,00099M07:16:56.605,0099 07:13:31,3.08,,,,141.90,,2.98,,,,146.90,,1,1,1
675709783.5,00099M07:16:57.091,0099 07:13:31,3.03,,,,141.90,,2.98,,,,146.90,,1,1,1
675709784,00099M07:16:57.578,0099 07:13:32,2.98,,,,141.90,,3.09,,,,146.90,,1,1,1
675709784.5,00099M07:16:58.065,0099 07:13:32,2.76,,,,141.90,,2.97,,,,146.90,,1,1,1
675709785,00099M07:16:58.551,0099 07:13:33,3.07,,,,141.90,,3.12,,,,146.90,,1,1,1
675709785.5,00099M07:16:59.038,0099 07:13:33,2.92,,,,141.90,,2.92,,,,146.90,,1,1,1
675709786,00099M07:16:59.524,0099 07:13:34,2.61,,,,141.90,,3.08,,,,146.90,,1,1,1
675709786.5,00099M07:17:00.011,0099 07:13:34,2.87,,,,141.90,,3.24,,,,146.90,,1,1,1
675709787,00099M07:17:00.498,0099 07:13:35,2.86,,,,141.90,,3.28,,,,146.90,,1,1,1
675709787.5,00099M07:17:00.984,0099 07:13:35,3.05,,,,141.90,,3.21,,,,146.90,,1,1,1
675709788,00099M07:17:01.471,0099 07:13:36,2.89,,,,141.90,,3.05,,,,146.90,,1,1,1
675709788.5,00099M07:17:01.958,0099 07:13:36,2.74,,,,141.90,,2.94,,,,146.90,,1,1,1
675709789,00099M07:17:02.444,0099 07:13:37,2.63,,,,141.90,,2.78,,,,146.90,,1,1,1
675709789.5,00099M07:17:02.931,0099 07:13:37,2.68,,,,141.90,,2.78,,,,146.90,,1,1,1
675709790,00099M07:17:03.417,0099 07:13:38,2.42,,,,141.90,,2.78,,,,146.90,,1,1,1
675709790.5,00099M07:17:03.904,0099 07:13:38,2.73,,,,141.90,,2.99,,,,146.90,,1,1,1
675709791,00099M07:17:04.391,0099 07:13:39,2.63,,,,141.90,,2.89,,,,146.90,,1,1,1
675709791.5,00099M07:17:04.877,0099 07:13:39,2.74,,,,141.90,,2.69,,,,141.90,,1,1,1
675709792,00099M07:17:05.364,0099 07:13:40,2.74,,,,141.90,,3.10,,,,146.90,,1,1,1
675709792.5,00099M07:17:05.851,0099 07:13:40,2.69,,,,141.90,,2.85,,,,141.90,,1,1,1
675709793,00099M07:17:06.337,0099 07:13:41,2.43,,,,141.90,,2.64,,,,146.90,,1,1,1
675709793.5,00099M07:17:06.824,0099 07:13:41,2.34,,,,141.90,,2.76,,,,146.90,,1,1,1
675709794,00099M07:17:07.310,0099 07:13:42,2.71,,,,141.90,,2.86,,,,146.90,,1,1,1
675709794.5,00099M07:17:07.797,0099 07:13:42,2.61,,,,141.90,,2.71,,,,141.90,,1,1,1
675709795,00099M07:17:08.284,0099 07:13:43,2.59,,,,141.90,,2.70,,,,141.90,,1,1,1
675709795.5,00099M07:17:08.770,0099 07:13:43,2.65,,,,141.90,,2.91,,,,146.90,,1,1,1
675709796,00099M07:17:09.257,0099 07:13:44,2.70,,,,141.90,,2.65,,,,141.90,,1,1,1
675709796.5,00099M07:17:09.744,0099 07:13:44,2.64,,,,141.90,,2.75,,,,141.90,,1,1,1
675709797,00099M07:17:10.230,0099 07:13:45,2.49,,,,141.90,,2.75,,,,141.90,,1,1,1
675709797.5,00099M07:17:10.717,0099 07:13:45,2.71,,,,141.90,,2.97,,,,146.90,,1,1,1
675709798,00099M07:17:11.203,0099 07:13:45,2.77,,,,141.90,,2.93,,,,146.90,,1,1,1
675709798.5,00099M07:17:11.690,0099 07:13:46,3.02,,,,141.90,,3.12,,,,146.90,,1,1,1
675709799,00099M07:17:12.177,0099 07:13:46,2.81,,,,141.90,,3.17,,,,146.90,,1,1,1
675709799.5,00099M07:17:12.663,0099 07:13:47,2.80,,,,141.90,,3.11,,,,146.90,,1,1,1
675709800,00099M07:17:13.150,0099 07:13:47,2.90,,,,141.90,,3.16,,,,146.90,,1,1,1
675709800.5,00099M07:17:13.637,0099 07:13:48,2.95,,,,141.90,,2.90,,,,141.90,,1,1,1
675709801,00099M07:17:14.123,0099 07:13:48,2.85,,,,141.90,,3.11,,,,146.90,,1,1,1
675709801.5,00099M07:17:14.610,0099 07:13:49,3.06,,,,141.90,,3.17,,,,146.90,,1,1,1
675709802,00099M07:17:15.096,0099 07:13:49,2.74,,,,141.90,,3.21,,,,146.90,,1,1,1
675709802.5,00099M07:17:15.583,0099 07:13:50,3.15,,,,141.90,,3.26,,,,146.90,,1,1,1
675709803,00099M07:17:16.070,0099 07:13:50,3.05,,,,141.90,,3.20,,,,146.90,,1,1,1
675709803.5,00099M07:17:16.556,0099 07:13:51,2.90,,,,141.90,,3.21,,,,146.90,,1,1,1
675709804,00099M07:17:17.043,0099 07:13:51,3.05,,,,141.90,,3.36,,,,146.90,,1,1,1
675709804.5,00099M07:17:17.530,0099 07:13:52,3.15,,,,141.90,,3.40,,,,146.90,,1,1,1
675709805,00099M07:17:18.016,0099 07:13:52,3.04,,,,141.90,,3.24,,,,146.90,,1,1,1
675709805.5,00099M07:17:18.503,0099 07:13:53,2.88,,,,141.90,,3.39,,,,146.90,,1,1,1
675709806,00099M07:17:18.989,0099 07:13:53,3.04,,,,141.90,,2.98,,,,141.90,,1,1,1
675709806.5,00099M07:17:19.476,0099 07:13:54,2.93,,,,141.90,,3.14,,,,141.90,,1,1,1
675709807,00099M07:17:19.963,0099 07:13:54,3.05,,,,141.90,,2.99,,,,141.90,,1,1,1
675709807.5,00099M07:17:20.449,0099 07:13:55,2.99,,,,141.90,,3.30,,,,146.90,,1,1,1
675709808,00099M07:17:20.936,0099 07:13:55,2.94,,,,141.90,,3.20,,,,146.90,,1,1,1
675709808.5,00099M07:17:21.423,0099 07:13:56,2.68,,,,141.90,,2.99,,,,141.90,,1,1,1
675709809,00099M07:17:21.909,0099 07:13:56,3.00,,,,141.90,,3.26,,,,146.90,,1,1,1
675709809.5,00099M07:17:22.396,0099 07:13:57,3.00,,,,141.90,,3.21,,,,146.90,,1,1,1
675709810,00099M07:17:22.882,0099 07:13:57,3.25,,,,141.90,,3.30,,,,146.90,,1,1,1
675709810.5,00099M07:17:23.369,0099 07:13:58,3.10,,,,141.90,,3.41,,,,146.90,,1,1,1
675709811,00099M07:17:23.856,0099 07:13:58,3.10,,,,141.90,,3.30,,,,146.90,,1,1,1
675709811.5,00099M07:17:24.342,0099 07:13:59,26.82,,,,341.89,,3.36,,,,146.90,,1,1,1
675709812,00099M07:17:24.829,0099 07:13:59,2.64,,,,141.90,,2.95,,,,141.90,,1,1,1
675709812.5,00099M07:17:25.316,0099 07:14:00,2.91,,,,141.90,,3.28,,,,136.90,,1,1,1
675709813,00099M07:17:25.802,0099 07:14:00,2.87,,,,141.90,,2.98,,,,141.90,,1,1,1
675709813.5,00099M07:17:26.289,0099 07:14:01,2.88,,,,141.90,,2.82,,,,141.90,,1,1,1
675709814,00099M07:17:26.775,0099 07:14:01,2.56,,,,141.90,,2.92,,,,146.90,,1,1,1
675709814.5,00099M07:17:27.262,0099 07:14:02,2.66,,,,141.90,,2.82,,,,146.90,,1,1,1
675709815,00099M07:17:27.749,0099 07:14:02,2.51,,,,141.90,,2.83,,,,146.90,,1,1,1
675709815.5,00099M07:17:28.235,0099 07:14:03,2.56,,,,141.90,,2.67,,,,141.90,,1,1,1
675709816,00099M07:17:28.722,0099 07:14:03,2.57,,,,141.90,,2.62,,,,141.90,,1,1,1
675709816.5,00099M07:17:29.209,0099 07:14:04,2.15,,,,141.90,,2.57,,,,141.90,,1,1,1
675709817,00099M07:17:29.695,0099 07:14:04,2.46,,,,141.90,,2.72,,,,146.90,,1,1,1
675709817.5,00099M07:17:30.182,0099 07:14:04,2.45,,,,141.90,,2.87,,,,146.90,,1,1,1
675709818,00099M07:17:30.668,0099 07:14:05,2.50,,,,141.90,,2.76,,,,146.90,,1,1,1
675709818.5,00099M07:17:31.155,0099 07:14:05,2.09,,,,141.90,,2.46,,,,141.90,,1,1,1
675709819,00099M07:17:31.642,0099 07:14:06,1.78,,,,141.90,,2.41,,,,141.90,,1,1,1
675709819.5,00099M07:17:32.128,0099 07:14:06,2.52,,,,141.90,,2.47,,,,146.90,,1,1,1
675709820,00099M07:17:32.615,0099 07:14:07,2.36,,,,141.90,,,,,,,,1,0,1
675709827,00099M07:17:39.428,0099 07:14:14,,,,,,,1.91,,,,146.90,,1,1,1
675709827.5,00099M07:17:39.914,0099 07:14:14,2.23,,,,141.90,,2.39,,,,146.90,,1,1,1
675709828,00099M07:17:40.401,0099 07:14:15,2.55,,,,141.90,,2.82,,,,146.90,,1,1,1
675709828.5,00099M07:17:40.888,0099 07:14:15,2.13,,,,141.90,,2.29,,,,146.90,,1,1,1
675709829,00099M07:17:41.374,0099 07:14:16,2.29,,,,141.90,,2.39,,,,146.90,,1,1,1
675709829.5,00099M07:17:41.861,0099 07:14:16,2.39,,,,141.90,,2.18,,,,141.90,,1,1,1
675709830,00099M07:17:42.348,0099 07:14:17,2.49,,,,141.90,,2.49,,,,146.90,,1,1,1
675709830.5,00099M07:17:42.834,0099 07:14:17,2.06,,,,141.90,,2.48,,,,146.90,,1,1,1
675709831,00099M07:17:43.321,0099 07:14:18,2.23,,,,141.90,,2.28,,,,141.90,,1,1,1
675709831.5,00099M07:17:43.807,0099 07:14:18,2.32,,,,141.90,,2.39,,,,136.90,,1,1,1
675709832,00099M07:17:44.294,0099 07:14:19,2.23,,,,141.90,,2.76,,,,136.90,,1,1,1
675709832.5,00099M07:17:44.781,0099 07:14:19,2.15,,,,141.90,,2.68,,,,136.90,,1,1,1
675709833,00099M07:17:45.267,0099 07:14:20,1.78,,,,141.90,,2.52,,,,141.90,,1,1,1
675709833.5,00099M07:17:45.754,0099 07:14:20,2.27,,,,141.90,,2.58,,,,141.90,,1,1,1
675709834,00099M07:17:46.241,0099 07:14:21,2.17,,,,141.90,,2.43,,,,141.90,,1,1,1
675709834.5,00099M07:17:46.727,0099 07:14:21,2.37,,,,141.90,,2.69,,,,141.90,,1,1,1
675709835,00099M07:17:47.214,0099 07:14:22,2.37,,,,141.90,,2.37,,,,141.90,,1,1,1
675709835.5,00099M07:17:47.700,0099 07:14:22,2.69,,,,141.90,,2.53,,,,141.90,,1,1,1
675709836,00099M07:17:48.187,0099 07:14:22,2.84,,,,141.90,,2.68,,,,141.90,,1,1,1
675709836.5,00099M07:17:48.674,0099 07:14:23,2.68,,,,141.90,,2.89,,,,141.90,,1,1,1
675709837,00099M07:17:49.160,0099 07:14:23,3.26,,,,141.90,,3.10,,,,146.90,,1,1,1
675709837.5,00099M07:17:49.647,0099 07:14:24,2.63,,,,141.90,,2.68,,,,141.90,,1,1,1
675709838,00099M07:17:50.134,0099 07:14:24,2.85,,,,141.90,,2.90,,,,141.90,,1,1,1
675709838.5,00099M07:17:50.620,0099 07:14:25,2.90,,,,141.90,,2.74,,,,141.90,,1,1,1
675709846,00099M07:17:57.920,0099 07:14:32,2.21,,,,141.90,,2.68,,,,146.90,,1,1,1
675709846.5,00099M07:17:58.406,0099 07:14:33,2.42,,,,141.90,,2.63,,,,146.90,,1,1,1
675709847,00099M07:17:58.893,0099 07:14:33,2.53,,,,141.90,,2.79,,,,146.90,,1,1,1
675709847.5,00099M07:17:59.379,0099 07:14:34,2.32,,,,141.90,,2.43,,,,146.90,,1,1,1
675709848,00099M07:17:59.866,0099 07:14:34,2.53,,,,141.90,,2.53,,,,146.90,,1,1,1
675709848.5,00099M07:18:00.353,0099 07:14:35,2.80,,,,141.90,,2.80,,,,146.90,,1,1,1
675709849,00099M07:18:00.839,0099 07:14:35,3.07,,,,141.90,,3.17,,,,146.90,,1,1,1
675709849.5,00099M07:18:01.326,0099 07:14:36,3.11,,,,141.90,,3.27,,,,146.90,,1,1,1
675709850,00099M07:18:01.813,0099 07:14:36,2.99,,,,141.90,,3.10,,,,146.90,,1,1,1
675709850.5,00099M07:18:02.299,0099 07:14:37,2.99,,,,141.90,,3.25,,,,146.90,,1,1,1
675709851,00099M07:18:02.786,0099 07:14:37,2.67,,,,141.90,,3.09,,,,146.90,,1,1,1
675709851.5,00099M07:18:03.272,0099 07:14:38,2.77,,,,141.90,,3.14,,,,146.90,,1,1,1
675709852,00099M07:18:03.759,0099 07:14:38,2.86,,,,141.90,,3.12,,,,146.90,,1,1,1
675709852.5,00099M07:18:04.246,0099 07:14:39,2.80,,,,141.90,,3.06,,,,146.90,,1,1,1
675709853,00099M07:18:04.732,0099 07:14:39,2.64,,,,141.90,,2.95,,,,146.90,,1,1,1
675709853.5,00099M07:18:05.219,0099 07:14:40,2.69,,,,141.90,,3.05,,,,146.90,,1,1,1
675709854,00099M07:18:05.706,0099 07:14:40,2.70,,,,141.90,,3.01,,,,146.90,,1,1,1
675709854.5,00099M07:18:06.192,0099 07:14:40,2.75,,,,141.90,,3.11,,,,146.90,,1,1,1
675709855,00099M07:18:06.679,0099 07:14:41,2.45,,,,141.90,,2.92,,,,146.90,,1,1,1
675709855.5,00099M07:18:07.165,0099 07:14:41,2.56,,,,141.90,,2.92,,,,146.90,,1,1,1
675709856,00099M07:18:07.652,0099 07:14:42,2.51,,,,141.90,,2.98,,,,146.90,,1,1,1
675709856.5,00099M07:18:08.139,0099 07:14:42,2.62,,,,141.90,,2.78,,,,146.90,,1,1,1
675709857,00099M07:18:08.625,0099 07:14:43,2.41,,,,141.90,,2.88,,,,146.90,,1,1,1
675709857.5,00099M07:18:09.112,0099 07:14:43,2.52,,,,141.90,,2.89,,,,146.90,,1,1,1
675709858,00099M07:18:09.599,0099 07:14:44,2.78,,,,141.90,,3.05,,,,146.90,,1,1,1
675709858.5,00099M07:18:10.085,0099 07:14:44,2.62,,,,141.90,,2.62,,,,146.90,,1,1,1
675709859,00099M07:18:10.572,0099 07:14:45,2.46,,,,141.90,,2.78,,,,146.90,,1,1,1
675709859.5,00099M07:18:11.058,0099 07:14:45,2.46,,,,141.90,,2.66,,,,146.90,,1,1,1
675709860,00099M07:18:11.545,0099 07:14:46,2.61,,,,141.90,,2.87,,,,146.90,,1,1,1
675709860.5,00099M07:18:12.032,0099 07:14:46,2.56,,,,141.90,,2.87,,,,146.90,,1,1,1
675709861,00099M07:18:12.518,0099 07:14:47,3.03,,,,141.90,,,,,,,,1,0,1
675709868,00099M07:18:19.331,0099 07:14:54,,,,,,,3.35,,,,146.90,,1,1,1
675709868.5,00099M07:18:19.818,0099 07:14:54,2.98,,,,141.90,,3.29,,,,146.90,,1,1,1
675709869,00099M07:18:20.304,0099 07:14:55,2.87,,,,141.90,,3.18,,,,146.90,,1,1,1
675709869.5,00099M07:18:20.791,0099 07:14:55,3.08,,,,141.90,,3.23,,,,146.90,,1,1,1
675709870,00099M07:18:21.278,0099 07:14:56,2.82,,,,141.90,,3.33,,,,146.90,,1,1,1
675709870.5,00099M07:18:21.764,0099 07:14:56,2.87,,,,141.90,,3.28,,,,146.90,,1,1,1
675709871,00099M07:18:22.251,0099 07:14:57,2.87,,,,141.90,,3.12,,,,146.90,,1,1,1
675709871.5,00099M07:18:22.737,0099 07:14:57,2.98,,,,141.90,,3.13,,,,146.90,,1,1,1
675709872,00099M07:18:23.224,0099 07:14:58,2.97,,,,141.90,,3.33,,,,146.90,,1,1,1
675709872.5,00099M07:18:23.711,0099 07:14:58,2.87,,,,141.90,,3.17,,,,146.90,,1,1,1
675709873,00099M07:18:24.197,0099 07:14:59,2.87,,,,141.90,,3.12,,,,146.90,,1,1,1
675709873.5,00099M07:18:24.684,0099 07:14:59,2.77,,,,141.90,,3.02,,,,146.90,,1,1,1
675709874,00099M07:18:25.171,0099 07:14:59,2.88,,,,141.90,,3.08,,,,146.90,,1,1,1
675709874.5,00099M07:18:25.657,0099 07:15:00,3.09,,,,141.90,,3.34,,,,146.90,,1,1,1
675709875,00099M07:18:26.144,0099 07:15:00,2.98,,,,141.90,,3.29,,,,146.90,,1,1,1
675709875.5,00099M07:18:26.630,0099 07:15:01,2.93,,,,141.90,,3.39,,,,146.90,,1,1,1
675709876,00099M07:18:27.117,0099 07:15:01,2.88,,,,141.90,,3.09,,,,146.90,,1,1,1
675709876.5,00099M07:18:27.604,0099 07:15:02,2.83,,,,141.90,,3.24,,,,146.90,,1,1,1
675709877,00099M07:18:28.090,0099 07:15:02,2.87,,,,141.90,,3.13,,,,146.90,,1,1,1
675709877.5,00099M07:18:28.577,0099 07:15:03,2.87,,,,141.90,,3.18,,,,146.90,,1,1,1
675709878,00099M07:18:29.064,0099 07:15:03,2.82,,,,141.90,,2.87,,,,141.90,,1,1,1
675709878.5,00099M07:18:29.550,0099 07:15:04,2.88,,,,141.90,,2.72,,,,141.90,,1,1,1
675709879,00099M07:18:30.037,0099 07:15:04,26.76,,,,341.89,,2.78,,,,141.90,,1,1,1
675709879.5,00099M07:18:30.523,0099 07:15:05,2.78,,,,141.90,,2.94,,,,146.90,,1,1,1
675709880,00099M07:18:31.010,0099 07:15:05,2.68,,,,141.90,,3.04,,,,146.90,,1,1,1
675709880.5,00099M07:18:31.497,0099 07:15:06,2.84,,,,141.90,,2.99,,,,146.90,,1,1,1
675709881,00099M07:18:31.983,0099 07:15:06,2.43,,,,141.90,,2.84,,,,146.90,,1,1,1
675709881.5,00099M07:18:32.470,0099 07:15:07,2.38,,,,141.90,,2.80,,,,146.90,,1,1,1
675709882,00099M07:18:32.957,0099 07:15:07,3.07,,,,141.90,,3.02,,,,146.90,,1,1,1
675709882.5,00099M07:18:33.443,0099 07:15:08,3.17,,,,141.90,,3.22,,,,146.90,,1,1,1
675709883,00099M07:18:33.930,0099 07:15:08,3.10,,,,141.90,,3.46,,,,146.90,,1,1,1
675709883.5,00099M07:18:34.416,0099 07:15:09,3.36,,,,141.90,,3.56,,,,146.90,,1,1,1
675709884,00099M07:18:34.903,0099 07:15:09,3.45,,,,141.90,,3.56,,,,146.90,,1,1,1
675709884.5,00099M07:18:35.390,0099 07:15:10,3.29,,,,141.90,,3.60,,,,146.90,,1,1,1
675709885,00099M07:18:35.876,0099 07:15:10,3.30,,,,141.90,,3.66,,,,146.90,,1,1,1
675709885.5,00099M07:18:36.363,0099 07:15:11,3.20,,,,141.90,,3.66,,,,146.90,,1,1,1
675709886,00099M07:18:36.850,0099 07:15:11,3.25,,,,141.90,,3.71,,,,146.90,,1,1,1
675709886.5,00099M07:18:37.336,0099 07:15:12,3.52,,,,141.90,,3.62,,,,146.90,,1,1,1
675709887,00099M07:18:37.823,0099 07:15:12,3.56,,,,141.90,,3.61,,,,146.90,,1,1,1
675709887.5,00099M07:18:38.309,0099 07:15:13,3.09,,,,141.90,,3.65,,,,146.90,,1,1,1
675709888,00099M07:18:38.796,0099 07:15:13,3.09,,,,141.90,,3.39,,,,146.90,,1,1,1
675709888.5,00099M07:18:39.283,0099 07:15:14,2.88,,,,141.90,,3.34,,,,146.90,,1,1,1
675709889,00099M07:18:39.769,0099 07:15:14,3.09,,,,141.90,,3.35,,,,146.90,,1,1,1
